t,vout,dctrl
0.018860,7.617729,7.984093
0.018862,7.609250,7.984093
0.018864,7.602543,7.984093
0.018866,7.597607,7.984093
0.018868,7.594439,7.984093
0.018870,7.593040,7.984093
0.018872,7.593404,7.984093
0.018874,7.595222,7.984093
0.018876,7.594788,7.984093
0.018878,7.591039,7.984093
0.018880,7.583985,7.988093
0.018882,7.576427,7.988093
0.018884,7.570651,7.988093
0.018886,7.566657,7.988093
0.018888,7.564442,7.988093
0.018890,7.564005,7.988093
0.018892,7.565341,7.988093
0.018894,7.568143,7.988093
0.018896,7.568700,7.988093
0.018898,7.565951,7.988093
0.018900,7.559904,7.992093
0.018902,7.553360,7.996093
0.018904,7.548607,7.996093
0.018906,7.545642,7.996093
0.018908,7.544464,7.996093
0.018910,7.545068,7.996093
0.018912,7.547451,7.996093
0.018914,7.551304,7.996093
0.018916,7.552917,7.996093
0.018918,7.551229,7.996093
0.018920,7.546248,7.996093
0.018922,7.540773,7.996093
0.018924,7.537091,7.996093
0.018926,7.535199,7.996093
0.018928,7.535096,7.996093
0.018930,7.536777,7.996093
0.018932,7.540238,7.996093
0.018934,7.545170,7.996093
0.018936,7.547862,7.996093
0.018938,7.547252,7.996093
0.018940,7.543349,8.000093
0.018942,7.538951,8.004093
0.018944,7.536344,8.004093
0.018946,7.535526,8.004093
0.018948,7.536494,8.004093
0.018950,7.539244,8.004093
0.018952,7.543771,8.004093
0.018954,7.549765,8.004093
0.018956,7.553515,8.004093
0.018958,7.553960,8.004093
0.018960,7.551105,8.004093
0.018962,7.547751,8.004093
0.018964,7.546183,8.004093
0.018966,7.546397,8.004093
0.018968,7.548391,8.004093
0.018970,7.552161,8.004093
0.018972,7.557699,8.004093
0.018974,7.564697,8.004093
0.018976,7.569444,8.004093
0.018978,7.570877,8.004093
0.018980,7.569002,8.008093
0.018982,7.566618,8.012093
0.018984,7.566010,8.012093
0.018986,7.567176,8.012093
0.018988,7.570111,8.012093
0.018990,7.574810,8.012093
0.018992,7.581268,8.012093
0.018994,7.589174,8.012093
0.018996,7.594818,8.012093
0.018998,7.597135,8.012093
0.019000,7.596132,8.012093
0.019002,7.594100,8.016092
0.019004,7.593833,8.016092
0.019006,7.595327,8.016092
0.019008,7.598579,8.016092
0.019010,7.603582,8.016092
0.019012,7.610333,8.016092
0.019014,7.618520,8.016092
0.019016,7.624433,8.016092
0.019018,7.627006,8.016092
0.019020,7.626245,8.016092
0.019022,7.624952,8.016092
0.019024,7.625410,8.016092
0.019026,7.627614,8.016092
0.019028,7.631562,8.016092
0.019030,7.637248,8.016092
0.019032,7.644666,8.016092
0.019034,7.653504,8.016092
0.019036,7.660052,8.016092
0.019038,7.663246,8.016092
0.019040,7.663091,8.020092
0.019042,7.662387,8.024092
0.019044,7.663418,8.024092
0.019046,7.666179,8.024092
0.019048,7.670667,8.024092
0.019050,7.676876,8.024092
0.019052,7.684800,8.024092
0.019054,7.694128,8.024092
0.019056,7.701148,8.024092
0.019058,7.704797,8.024092
0.019060,7.705080,8.024092
0.019062,7.704794,8.024092
0.019064,7.706227,8.024092
0.019066,7.709373,8.024092
0.019068,7.714227,8.024092
0.019070,7.720784,8.024092
0.019072,7.729038,8.024092
0.019074,7.738677,8.024092
0.019076,7.745991,8.024092
0.019078,7.749913,8.024092
0.019080,7.750452,8.028091
0.019082,7.750405,8.032091
0.019084,7.752056,8.032091
0.019086,7.755401,8.032091
0.019088,7.760436,8.032091
0.019090,7.767156,8.032091
0.019092,7.775553,8.032091
0.019094,7.785316,8.032091
0.019096,7.792736,8.032091
0.019098,7.796746,8.032091
0.019100,7.797352,8.032091
0.019102,7.797354,8.032091
0.019104,7.799035,8.032091
0.019106,7.802392,8.032091
0.019108,7.807420,8.032091
0.019110,7.814113,8.032091
0.019112,7.822465,8.032091
0.019114,7.832165,8.032091
0.019116,7.839501,8.032091
0.019118,7.843410,8.032091
0.019120,7.843898,8.036091
0.019122,7.843762,8.036091
0.019124,7.845287,8.036091
0.019126,7.848470,8.036091
0.019128,7.853306,8.036091
0.019130,7.859788,8.036091
0.019132,7.867912,8.036091
0.019134,7.877367,8.036091
0.019136,7.884440,8.036091
0.019138,7.888068,8.036091
0.019140,7.888258,8.040091
0.019142,7.887807,8.044090
0.019144,7.889000,8.044090
0.019146,7.891834,8.044090
0.019148,7.896304,8.044090
0.019150,7.902405,8.044090
0.019152,7.910130,8.044090
0.019154,7.919322,8.044090
0.019156,7.926473,8.044090
0.019158,7.930161,8.044090
0.019160,7.930393,8.044090
0.019162,7.929968,8.044090
0.019164,7.931170,8.044090
0.019166,7.933998,8.044090
0.019168,7.938443,8.044090
0.019170,7.944502,8.044090
0.019172,7.952171,8.044090
0.019174,7.961288,8.044090
0.019176,7.968348,8.044090
0.019178,7.971929,8.044090
0.019180,7.972036,8.044090
0.019182,7.971471,8.044090
0.019184,7.972517,8.044090
0.019186,7.975170,8.044090
0.019188,7.979425,8.044090
0.019190,7.985280,8.044090
0.019192,7.992726,8.044090
0.019194,8.001607,8.044090
0.019196,8.008413,8.044090
0.019198,8.011725,8.044090
0.019200,8.011550,8.044090
0.019202,8.010687,8.044090
0.019204,8.011418,8.044090
0.019206,8.013742,8.044090
0.019208,8.017654,8.044090
0.019210,8.023150,8.044090
0.019212,8.030226,8.044090
0.019214,8.038720,8.044090
0.019216,8.045126,8.044090
0.019218,8.048024,8.044090
0.019220,8.047421,8.044090
0.019222,8.046115,8.044090
0.019224,8.046391,8.044090
0.019226,8.048247,8.044090
0.019228,8.051681,8.044090
0.019230,8.056684,8.044090
0.019232,8.063251,8.044090
0.019234,8.071228,8.044090
0.019236,8.077104,8.044090
0.019238,8.079459,8.044090
0.019240,8.078301,8.044090
0.019242,8.075922,8.044090
0.019244,8.075116,8.044090
0.019246,8.075881,8.044090
0.019248,8.078213,8.044090
0.019250,8.082108,8.044090
0.019252,8.087560,8.044090
0.019254,8.094412,8.044090
0.019256,8.099156,8.044090
0.019258,8.100374,8.044090
0.019260,8.098074,8.044090
0.019262,8.095054,8.044090
0.019264,8.093600,8.044090
0.019266,8.093711,8.044090
0.019268,8.095382,8.044090
0.019270,8.098610,8.044090
0.019272,8.103391,8.044090
0.019274,8.109568,8.044090
0.019276,8.113633,8.044090
0.019278,8.114164,8.044090
0.019280,8.111175,8.040091
0.019282,8.107462,8.036091
0.019284,8.105312,8.036091
0.019286,8.104723,8.036091
0.019288,8.105691,8.036091
0.019290,8.108214,8.036091
0.019292,8.112288,8.036091
0.019294,8.117600,8.036091
0.019296,8.120447,8.036091
0.019298,8.119765,8.036091
0.019300,8.115557,8.036091
0.019302,8.110625,8.036091
0.019304,8.107259,8.036091
0.019306,8.105453,8.036091
0.019308,8.105209,8.036091
0.019310,8.106522,8.036091
0.019312,8.109387,8.036091
0.019314,8.113497,8.036091
0.019316,8.115142,8.036091
0.019318,8.113259,8.036091
0.019320,8.107861,8.032091
0.019322,8.101744,8.028091
0.019324,8.097198,8.028091
0.019326,8.094220,8.028091
0.019328,8.092810,8.028091
0.019330,8.092963,8.028091
0.019332,8.094678,8.028091
0.019334,8.097647,8.028091
0.019336,8.098157,8.028091
0.019338,8.095151,8.028091
0.019340,8.088635,8.028091
0.019342,8.081413,8.028091
0.019344,8.075771,8.028091
0.019346,8.071710,8.028091
0.019348,8.069225,8.028091
0.019350,8.068316,8.028091
0.019352,8.068980,8.028091
0.019354,8.070910,8.028091
0.019356,8.070395,8.028091
0.019358,8.066378,8.028091
0.019360,8.058865,8.028091
0.019362,8.050658,8.028091
0.019364,8.044046,8.028091
0.019366,8.039029,8.028091
0.019368,8.035604,8.028091
0.019370,8.033771,8.028091
0.019372,8.033525,8.028091
0.019374,8.034562,8.028091
0.019376,8.033171,8.028091
0.019378,8.028293,8.028091
0.019380,8.019936,8.028091
0.019382,8.010395,8.028091
0.019384,8.002468,8.028091
0.019386,7.996155,8.028091
0.019388,7.991454,8.028091
0.019390,7.988364,8.028091
0.019392,7.986884,8.028091
0.019394,7.986705,8.028091
0.019396,7.984121,8.028091
0.019398,7.978072,8.028091
0.019400,7.968566,8.028091
0.019402,7.958407,8.028091
0.019404,7.949884,8.028091
0.019406,7.942997,8.028091
0.019408,7.937745,8.028091
0.019410,7.934126,8.028091
0.019412,7.932140,8.028091
0.019414,7.931478,8.028091
0.019416,7.928434,8.028091
0.019418,7.921947,8.028091
0.019420,7.912029,8.028091
0.019422,7.901480,8.028091
0.019424,7.892591,8.028091
0.019426,7.885360,8.028091
0.019428,7.879788,8.028091
0.019430,7.875875,8.028091
0.019432,7.873617,8.028091
0.019434,7.872708,8.028091
0.019436,7.869440,8.028091
0.019438,7.862753,8.028091
0.019440,7.852659,8.028091
0.019442,7.841959,8.028091
0.019444,7.832942,8.028091
0.019446,7.825608,8.028091
0.019448,7.819957,8.028091
0.019450,7.815988,8.028091
0.019452,7.813698,8.028091
0.019454,7.812781,8.028091
0.019456,7.809530,8.028091
0.019458,7.802886,8.028091
0.019460,7.792856,8.032091
0.019462,7.782244,8.036091
0.019464,7.773339,8.036091
0.019466,7.766140,8.036091
0.019468,7.760648,8.036091
0.019470,7.756861,8.036091
0.019472,7.754778,8.036091
0.019474,7.754090,8.036091
0.019476,7.751090,8.036091
0.019478,7.744719,8.036091
0.019480,7.734986,8.036091
0.019482,7.724186,8.040091
0.019484,7.715117,8.040091
0.019486,7.707778,8.040091
0.019488,7.702170,8.040091
0.019490,7.698289,8.040091
0.019492,7.696136,8.040091
0.019494,7.695403,8.040091
0.019496,7.692380,8.040091
0.019498,7.686011,8.040091
0.019500,7.676303,8.044090
0.019502,7.666059,8.044090
0.019504,7.657568,8.044090
0.019506,7.650828,8.044090
0.019508,7.645840,8.044090
0.019510,7.642602,8.044090
0.019512,7.641112,8.044090
0.019514,7.641215,8.044090
0.019516,7.639404,8.044090
0.019518,7.634264,8.044090
0.019520,7.625803,8.048090
0.019522,7.616825,8.052090
0.019524,7.609616,8.052090
0.019526,7.604176,8.052090
0.019528,7.600503,8.052090
0.019530,7.598598,8.052090
0.019532,7.598454,8.052090
0.019534,7.599916,8.052090
0.019536,7.599480,8.052090
0.019538,7.595727,8.052090
0.019540,7.588667,8.052090
0.019542,7.581101,8.052090
0.019544,7.575316,8.052090
0.019546,7.571311,8.052090
0.019548,7.569083,8.052090
0.019550,7.568631,8.052090
0.019552,7.569951,8.052090
0.019554,7.572886,8.052090
0.019556,7.573928,8.052090
0.019558,7.571663,8.052090
0.019560,7.566097,8.056089
0.019562,7.560031,8.060089
0.019564,7.555752,8.060089
0.019566,7.553257,8.060089
0.019568,7.552543,8.060089
0.019570,7.553608,8.060089
0.019572,7.556449,8.060089
0.019574,7.560907,8.060089
0.019576,7.563475,8.060089
0.019578,7.562736,8.060089
0.019580,7.558696,8.060089
0.019582,7.554157,8.060089
0.019584,7.551403,8.060089
0.019586,7.550432,8.060089
0.019588,7.551240,8.060089
0.019590,7.553826,8.060089
0.019592,7.558183,8.060089
0.019594,7.564155,8.060089
0.019596,7.568232,8.060089
0.019598,7.568996,8.060089
0.019600,7.566455,8.064089
0.019602,7.563408,8.064089
0.019604,7.562139,8.064089
0.019606,7.562646,8.064089
0.019608,7.564926,8.064089
0.019610,7.568972,8.064089
0.019612,7.574782,8.064089
0.019614,7.582197,8.064089
0.019616,7.587708,8.064089
0.019618,7.589895,8.064089
0.019620,7.588765,8.064089
0.019622,7.586609,8.068089
0.019624,7.586221,8.068089
0.019626,7.587596,8.068089
0.019628,7.590734,8.068089
0.019630,7.595628,8.068089
0.019632,7.602272,8.068089
0.019634,7.610507,8.068089
0.019636,7.616825,8.068089
0.019638,7.619807,8.068089
0.019640,7.619459,8.068089
0.019642,7.618578,8.068089
0.019644,7.619451,8.068089
0.019646,7.622073,8.068089
0.019648,7.626438,8.068089
0.019650,7.632543,8.068089
0.019652,7.640381,8.068089
0.019654,7.649793,8.068089
0.019656,7.657270,8.068089
0.019658,7.661392,8.068089
0.019660,7.662165,8.072088
0.019662,7.662386,8.076088
0.019664,7.664340,8.076088
0.019666,7.668023,8.076088
0.019668,7.673430,8.076088
0.019670,7.680554,8.076088
0.019672,7.689391,8.076088
0.019674,7.699780,8.076088
0.019676,7.708213,8.076088
0.019678,7.713269,8.076088
0.019680,7.714952,8.076088
0.019682,7.716062,8.076088
0.019684,7.718881,8.076088
0.019686,7.723405,8.076088
0.019688,7.729630,8.076088
0.019690,7.737547,8.076088
0.019692,7.747154,8.076088
0.019694,7.758288,8.076088
0.019696,7.767440,8.076088
0.019698,7.773190,8.076088
0.019700,7.775542,8.080088
0.019702,7.777295,8.084087
0.019704,7.780731,8.084087
0.019706,7.785848,8.084087
0.019708,7.792638,8.084087
0.019710,7.801095,8.084087
0.019712,7.811213,8.084087
0.019714,7.822833,8.084087
0.019716,7.832445,8.084087
0.019718,7.838627,8.084087
0.019720,7.841385,8.084087
0.019722,7.843516,8.084087
0.019724,7.847303,8.084087
0.019726,7.852743,8.084087
0.019728,7.859829,8.084087
0.019730,7.868556,8.084087
0.019732,7.878916,8.084087
0.019734,7.890751,8.084087
0.019736,7.900548,8.084087
0.019738,7.906889,8.084087
0.019740,7.909778,8.084087
0.019742,7.912013,8.084087
0.019744,7.915877,8.084087
0.019746,7.921365,8.084087
0.019748,7.928473,8.084087
0.019750,7.937193,8.084087
0.019752,7.947519,8.084087
0.019754,7.959292,8.084087
0.019756,7.969001,8.084087
0.019758,7.975226,8.084087
0.019760,7.977972,8.084087
0.019762,7.980037,8.084087
0.019764,7.983704,8.084087
0.019766,7.988969,8.084087
0.019768,7.995826,8.084087
0.019770,8.004269,8.084087
0.019772,8.014292,8.084087
0.019774,8.025735,8.084087
0.019776,8.035089,8.084087
0.019778,8.040934,8.084087
0.019780,8.043274,8.084087
0.019782,8.044908,8.084087
0.019784,8.048118,8.084087
0.019786,8.052900,8.084087
0.019788,8.059252,8.084087
0.019790,8.067165,8.084087
0.019792,8.076635,8.084087
0.019794,8.087502,8.084087
0.019796,8.096255,8.084087
0.019798,8.101477,8.084087
0.019800,8.103169,8.080088
0.019802,8.104134,8.076088
0.019804,8.106652,8.076088
0.019806,8.110723,8.076088
0.019808,8.116338,8.076088
0.019810,8.123494,8.076088
0.019812,8.132185,8.076088
0.019814,8.142255,8.076088
0.019816,8.150188,8.076088
0.019818,8.154570,8.076088
0.019820,8.155404,8.076088
0.019822,8.155490,8.076088
0.019824,8.157111,8.076088
0.019826,8.160268,8.076088
0.019828,8.164950,8.076088
0.019830,8.171158,8.076088
0.019832,8.178881,8.076088
0.019834,8.187963,8.076088
0.019836,8.194897,8.076088
0.019838,8.198261,8.076088
0.019840,8.198064,8.072088
0.019842,8.197101,8.072088
0.019844,8.197662,8.072088
0.019846,8.199740,8.072088
0.019848,8.203333,8.072088
0.019850,8.208436,8.072088
0.019852,8.215045,8.072088
0.019854,8.223000,8.072088
0.019856,8.228794,8.072088
0.019858,8.231007,8.072088
0.019860,8.229647,8.072088
0.019862,8.227007,8.068089
0.019864,8.225879,8.068089
0.019866,8.226262,8.068089
0.019868,8.228152,8.068089
0.019870,8.231547,8.068089
0.019872,8.236441,8.068089
0.019874,8.242676,8.068089
0.019876,8.246744,8.068089
0.019878,8.247231,8.068089
0.019880,8.244141,8.068089
0.019882,8.240273,8.068089
0.019884,8.237916,8.068089
0.019886,8.237068,8.068089
0.019888,8.237725,8.068089
0.019890,8.239884,8.068089
0.019892,8.243542,8.068089
0.019894,8.248541,8.068089
0.019896,8.251373,8.068089
0.019898,8.250625,8.068089
0.019900,8.246300,8.064089
0.019902,8.241201,8.060089
0.019904,8.237615,8.060089
0.019906,8.235539,8.060089
0.019908,8.234972,8.060089
0.019910,8.235909,8.060089
0.019912,8.238351,8.060089
0.019914,8.242137,8.060089
0.019916,8.243763,8.060089
0.019918,8.241813,8.060089
0.019920,8.236291,8.060089
0.019922,8.230001,8.060089
0.019924,8.225232,8.060089
0.019926,8.221980,8.060089
0.019928,8.220243,8.060089
0.019930,8.220021,8.060089
0.019932,8.221311,8.060089
0.019934,8.223955,8.060089
0.019936,8.224448,8.060089
0.019938,8.221375,8.060089
0.019940,8.214742,8.056089
0.019942,8.207351,8.052090
0.019944,8.201491,8.052090
0.019946,8.197162,8.052090
0.019948,8.194358,8.052090
0.019950,8.193080,8.052090
0.019952,8.193328,8.052090
0.019954,8.194945,8.052090
0.019956,8.194425,8.052090
0.019958,8.190351,8.052090
0.019960,8.182732,8.052090
0.019962,8.174371,8.052090
0.019964,8.167555,8.052090
0.019966,8.162284,8.052090
0.019968,8.158558,8.052090
0.019970,8.156374,8.052090
0.019972,8.155730,8.052090
0.019974,8.156473,8.052090
0.019976,8.155095,8.052090
0.019978,8.150179,8.052090
0.019980,8.141737,8.048090
0.019982,8.132571,8.048090
0.019984,8.124969,8.048090
0.019986,8.118930,8.048090
0.019988,8.114454,8.048090
0.019990,8.111541,8.048090
0.019992,8.110188,8.048090
0.019994,8.110240,8.048090
0.019996,8.108191,8.048090
0.019998,8.102625,8.048090
0.020000,8.093554,8.048090
0.020002,8.083777,8.048090
0.020004,8.075586,8.048090
0.020006,8.068979,8.048090
0.020008,8.063956,8.048090
0.020010,8.060516,8.048090
0.020012,8.058659,8.048090
0.020014,8.058227,8.048090
0.020016,8.055716,8.048090
0.020018,8.049710,8.048090
0.020020,8.040221,8.048090
0.020022,8.030050,8.048090
0.020024,8.021486,8.048090
0.020026,8.014529,8.048090
0.020028,8.009179,8.048090
0.020030,8.005434,8.048090
0.020032,8.003293,8.048090
0.020034,8.002601,8.048090
0.020036,7.999852,8.048090
0.020038,7.993633,8.048090
0.020040,7.983952,8.048090
0.020042,7.973612,8.048090
0.020044,7.964902,8.048090
0.020046,7.957822,8.048090
0.020048,7.952372,8.048090
0.020050,7.948550,8.048090
0.020052,7.946355,8.048090
0.020054,7.945631,8.048090
0.020056,7.942873,8.048090
0.020058,7.936669,8.048090
0.020060,7.927024,8.048090
0.020062,7.916744,8.048090
0.020064,7.908116,8.048090
0.020066,7.901141,8.048090
0.020068,7.895817,8.048090
0.020070,7.892144,8.048090
0.020072,7.890121,8.048090
0.020074,7.889591,8.048090
0.020076,7.887050,8.048090
0.020078,7.881083,8.048090
0.020080,7.871697,8.052090
0.020082,7.861698,8.056089
0.020084,7.853373,8.056089
0.020086,7.846721,8.056089
0.020088,7.841742,8.056089
0.020090,7.838435,8.056089
0.020092,7.836797,8.056089
0.020094,7.836675,8.056089
0.020096,7.834561,8.056089
0.020098,7.829041,8.056089
0.020100,7.820124,8.056089
0.020102,7.810104,8.060089
0.020104,7.801779,8.060089
0.020106,7.795148,8.060089
0.020108,7.790211,8.060089
0.020110,7.786966,8.060089
0.020112,7.785410,8.060089
0.020114,7.785390,8.060089
0.020116,7.783400,8.060089
0.020118,7.778024,8.060089
0.020120,7.769270,8.064089
0.020122,7.759941,8.064089
0.020124,7.752326,8.064089
0.020126,7.746423,8.064089
0.020128,7.742231,8.064089
0.020130,7.739750,8.064089
0.020132,7.738976,8.064089
0.020134,7.739754,8.064089
0.020136,7.738578,8.064089
0.020138,7.734032,8.064089
0.020140,7.726124,8.068089
0.020142,7.717658,8.072088
0.020144,7.710920,8.072088
0.020146,7.705909,8.072088
0.020148,7.702624,8.072088
0.020150,7.701063,8.072088
0.020152,7.701223,8.072088
0.020154,7.702950,8.072088
0.020156,7.702734,8.072088
0.020158,7.699160,8.072088
0.020160,7.692238,8.072088
0.020162,7.684768,8.072088
0.020164,7.679037,8.072088
0.020166,7.675044,8.072088
0.020168,7.672788,8.072088
0.020170,7.672266,8.072088
0.020172,7.673473,8.072088
0.020174,7.676255,8.072088
0.020176,7.677105,8.072088
0.020178,7.674605,8.072088
0.020180,7.668764,8.076088
0.020182,7.662382,8.080088
0.020184,7.657745,8.080088
0.020186,7.654854,8.080088
0.020188,7.653705,8.080088
0.020190,7.654295,8.080088
0.020192,7.656621,8.080088
0.020194,7.660525,8.080088
0.020196,7.662501,8.080088
0.020198,7.661130,8.080088
0.020200,7.656421,8.080088
0.020202,7.651175,8.080088
0.020204,7.647676,8.080088
0.020206,7.645925,8.080088
0.020208,7.645916,8.080088
0.020210,7.647648,8.080088
0.020212,7.651116,8.080088
0.020214,7.656162,8.080088
0.020216,7.659280,8.080088
0.020218,7.659050,8.080088
0.020220,7.655479,8.084087
0.020222,7.651370,8.084087
0.020224,7.649006,8.084087
0.020226,7.648386,8.084087
0.020228,7.649507,8.084087
0.020230,7.652364,8.084087
0.020232,7.656952,8.084087
0.020234,7.663115,8.084087
0.020236,7.667343,8.084087
0.020238,7.668220,8.084087
0.020240,7.665750,8.088087
0.020242,7.662734,8.092087
0.020244,7.661458,8.092087
0.020246,7.661917,8.092087
0.020248,7.664110,8.092087
0.020250,7.668031,8.092087
0.020252,7.673675,8.092087
0.020254,7.680885,8.092087
0.020256,7.686151,8.092087
0.020258,7.688055,8.092087
0.020260,7.686604,8.092087
0.020262,7.684596,8.092087
0.020264,7.684317,8.092087
0.020266,7.685763,8.092087
0.020268,7.688929,8.092087
0.020270,7.693812,8.092087
0.020272,7.700407,8.092087
0.020274,7.708554,8.092087
0.020276,7.714745,8.092087
0.020278,7.717560,8.092087
0.020280,7.717007,8.096087
0.020282,7.715881,8.100086
0.020284,7.716472,8.100086
0.020286,7.718773,8.100086
0.020288,7.722781,8.100086
0.020290,7.728489,8.100086
0.020292,7.735894,8.100086
0.020294,7.744835,8.100086
0.020296,7.751804,8.100086
0.020298,7.755382,8.100086
0.020300,7.755573,8.100086
0.020302,7.755177,8.100086
0.020304,7.756479,8.100086
0.020306,7.759473,8.100086
0.020308,7.764156,8.100086
0.020310,7.770523,8.100086
0.020312,7.778567,8.100086
0.020314,7.788130,8.100086
0.020316,7.795702,8.100086
0.020318,7.799862,8.100086
0.020320,7.800619,8.104086
0.020322,7.800769,8.108086
0.020324,7.802597,8.108086
0.020326,7.806099,8.108086
0.020328,7.811270,8.108086
0.020330,7.818104,8.108086
0.020332,7.826596,8.108086
0.020334,7.836586,8.108086
0.020336,7.844563,8.108086
0.020338,7.849112,8.108086
0.020340,7.850235,8.108086
0.020342,7.850224,8.112085
0.020344,7.851871,8.112085
0.020346,7.855172,8.112085
0.020348,7.860124,8.112085
0.020350,7.866719,8.112085
0.020352,7.874953,8.112085
0.020354,7.884667,8.112085
0.020356,7.892352,8.112085
0.020358,7.896587,8.112085
0.020360,7.897378,8.116085
0.020362,7.897524,8.116085
0.020364,7.899310,8.116085
0.020366,7.902730,8.116085
0.020368,7.907782,8.116085
0.020370,7.914457,8.116085
0.020372,7.922753,8.116085
0.020374,7.932509,8.116085
0.020376,7.940217,8.116085
0.020378,7.944456,8.116085
0.020380,7.945231,8.116085
0.020382,7.945341,8.116085
0.020384,7.947072,8.116085
0.020386,7.950420,8.116085
0.020388,7.955380,8.116085
0.020390,7.961946,8.116085
0.020392,7.970112,8.116085
0.020394,7.979720,8.116085
0.020396,7.987261,8.116085
0.020398,7.991316,8.116085
0.020400,7.991889,8.116085
0.020402,7.991779,8.116085
0.020404,7.993271,8.116085
0.020406,7.996361,8.116085
0.020408,8.001045,8.116085
0.020410,8.007318,8.116085
0.020412,8.015175,8.116085
0.020414,8.024455,8.116085
0.020416,8.031651,8.116085
0.020418,8.035342,8.116085
0.020420,8.035536,8.116085
0.020422,8.035030,8.116085
0.020424,8.036111,8.116085
0.020426,8.038774,8.116085
0.020428,8.043013,8.116085
0.020430,8.048825,8.116085
0.020432,8.056205,8.116085
0.020434,8.064993,8.116085
0.020436,8.071683,8.116085
0.020438,8.074853,8.116085
0.020440,8.074510,8.116085
0.020442,8.073453,8.116085
0.020444,8.073968,8.116085
0.020446,8.076050,8.116085
0.020448,8.079697,8.116085
0.020450,8.084902,8.116085
0.020452,8.091662,8.116085
0.020454,8.099820,8.116085
0.020456,8.105863,8.116085
0.020458,8.108376,8.116085
0.020460,8.107363,8.112085
0.020462,8.105624,8.112085
0.020464,8.105447,8.112085
0.020466,8.106825,8.112085
0.020468,8.109756,8.112085
0.020470,8.114238,8.112085
0.020472,8.120261,8.112085
0.020474,8.127672,8.112085
0.020476,8.132960,8.112085
0.020478,8.134708,8.112085
0.020480,8.132920,8.108086
0.020482,8.130400,8.104086
0.020484,8.129431,8.104086
0.020486,8.130011,8.104086
0.020488,8.132135,8.104086
0.020490,8.135802,8.104086
0.020492,8.141006,8.104086
0.020494,8.147588,8.104086
0.020496,8.152042,8.104086
0.020498,8.152949,8.104086
0.020500,8.150317,8.104086
0.020502,8.146946,8.104086
0.020504,8.145122,8.104086
0.020506,8.144841,8.104086
0.020508,8.146103,8.104086
0.020510,8.148901,8.104086
0.020512,8.153231,8.104086
0.020514,8.158940,8.104086
0.020516,8.162517,8.104086
0.020518,8.162544,8.104086
0.020520,8.159031,8.100086
0.020522,8.154777,8.096087
0.020524,8.152067,8.096087
0.020526,8.150900,8.096087
0.020528,8.151275,8.096087
0.020530,8.153186,8.096087
0.020532,8.156629,8.096087
0.020534,8.161451,8.096087
0.020536,8.164143,8.096087
0.020538,8.163285,8.096087
0.020540,8.158888,8.096087
0.020542,8.153751,8.096087
0.020544,8.150163,8.096087
0.020546,8.148119,8.096087
0.020548,8.147618,8.096087
0.020550,8.148659,8.096087
0.020552,8.151237,8.096087
0.020554,8.155195,8.096087
0.020556,8.157026,8.096087
0.020558,8.155315,8.096087
0.020560,8.150065,8.092087
0.020562,8.144085,8.088087
0.020564,8.139657,8.088087
0.020566,8.136781,8.088087
0.020568,8.135454,8.088087
0.020570,8.135674,8.088087
0.020572,8.137439,8.088087
0.020574,8.140591,8.088087
0.020576,8.141623,8.088087
0.020578,8.139120,8.088087
0.020580,8.133089,8.088087
0.020582,8.125826,8.084087
0.020584,8.120126,8.084087
0.020586,8.115987,8.084087
0.020588,8.113408,8.084087
0.020590,8.112390,8.084087
0.020592,8.112926,8.084087
0.020594,8.114862,8.084087
0.020596,8.114696,8.084087
0.020598,8.111003,8.084087
0.020600,8.103797,8.080088
0.020602,8.095879,8.080088
0.020604,8.089537,8.080088
0.020606,8.084768,8.080088
0.020608,8.081577,8.080088
0.020610,8.079956,8.080088
0.020612,8.079906,8.080088
0.020614,8.081270,8.080088
0.020616,8.080543,8.080088
0.020618,8.076308,8.080088
0.020620,8.068574,8.080088
0.020622,8.060143,8.080088
0.020624,8.053305,8.080088
0.020626,8.048057,8.080088
0.020628,8.044397,8.080088
0.020630,8.042328,8.080088
0.020632,8.041843,8.080088
0.020634,8.042789,8.080088
0.020636,8.041661,8.080088
0.020638,8.037041,8.080088
0.020640,8.028937,8.080088
0.020642,8.020154,8.080088
0.020644,8.012980,8.080088
0.020646,8.007413,8.080088
0.020648,8.003452,8.080088
0.020650,8.001097,8.080088
0.020652,8.000343,8.080088
0.020654,8.001038,8.080088
0.020656,7.999674,8.080088
0.020658,7.994837,8.080088
0.020660,7.986534,8.080088
0.020662,7.977570,8.080088
0.020664,7.970230,8.080088
0.020666,7.964516,8.080088
0.020668,7.960424,8.080088
0.020670,7.957954,8.080088
0.020672,7.957106,8.080088
0.020674,7.957723,8.080088
0.020676,7.956300,8.080088
0.020678,7.951421,8.080088
0.020680,7.943093,8.080088
0.020682,7.934121,8.080088
0.020684,7.926791,8.080088
0.020686,7.921103,8.080088
0.020688,7.917058,8.080088
0.020690,7.914651,8.080088
0.020692,7.913883,8.080088
0.020694,7.914596,8.080088
0.020696,7.913285,8.080088
0.020698,7.908536,8.080088
0.020700,7.900355,8.080088
0.020702,7.891546,8.080088
0.020704,7.884397,8.080088
0.020706,7.878906,8.080088
0.020708,7.875074,8.080088
0.020710,7.872897,8.080088
0.020712,7.872374,8.080088
0.020714,7.873349,8.080088
0.020716,7.872316,8.080088
0.020718,7.867861,8.080088
0.020720,7.859990,8.080088
0.020722,7.850998,8.084087
